id,type,name,highway,maxspeed,lanes,oneway
46201668,way,Essex Street,primary,25 mph,2,no
46201677,way,Norfolk Street,residential,15 mph,Unknown,yes
46201679,way,Grand Street,primary,25 mph,3,no
46224832,way,Catherine Slip,residential,20 mph,1,yes
46224850,way,Unknown,motorway_link,25 mph,1,yes
46224855,way,Unknown,motorway_link,25 mph,2,yes
46332295,way,West Broadway,residential,25 mph,2,no
46332297,way,Cortlandt Alley,service,20 mph,Unknown,yes
46332299,way,Franklin Street,residential,20 mph,1,yes
46332300,way,Harrison Street,residential,20 mph,1,yes
46332301,way,Leonard Street,residential,20 mph,1,yes
46332307,way,Duane Street,secondary,20 mph,1,yes
46332308,way,Duane Street,unclassified,20 mph,2,Unknown
46332309,way,Elk Street,unclassified,20 mph,1,yes
46334605,way,South Street,primary,25 mph,2,Unknown
46334663,way,Forsyth Street,residential,20 mph,1,yes
46348767,way,Broome Street,primary,25 mph,2,yes
46348768,way,Forsyth Street,residential,25 mph,1,yes
46348789,way,Gouverneur Street,pedestrian,Unknown,Unknown,Unknown
46349390,way,Suffolk Street,residential,25 mph,Unknown,yes
46350690,way,Unknown,pedestrian,Unknown,Unknown,Unknown
46350693,way,Vandam Street,residential,25 mph,1,yes
46350694,way,King Street,residential,25 mph,Unknown,yes
46350707,way,Spring Street,residential,25 mph,1,yes
46361719,way,Williamsburg Bridge,motorway,35 mph,4,yes
46422586,way,West Street,trunk,30 mph,5,yes
46607937,way,Carmine Street,residential,25 mph,Unknown,yes
46610717,way,Leroy Street,residential,25 mph,1,yes
46613913,way,Holland Tunnel,motorway,35 mph,2,yes
46629376,way,South Street,secondary,25 mph,2,yes
46629378,way,FDR Drive,motorway,25 mph,3,yes
46819899,way,Brooklyn-Queens Expressway,motorway,45 mph,2,yes
46819900,way,Brooklyn-Queens Expressway,motorway,45 mph,2,yes
46819901,way,Brooklyn-Queens Expressway,motorway,45 mph,3,yes
46819902,way,Brooklyn-Queens Expressway,motorway,45 mph,3,yes
46819907,way,Unknown,primary_link,Unknown,1,yes
46819912,way,Brooklyn-Queens Expressway,motorway,45 mph,2,yes
46819913,way,Unknown,tertiary_link,Unknown,1,yes
46819914,way,Water Street,residential,25 mph,1,yes
46819916,way,Doughty Street,residential,25 mph,1,yes
46819917,way,Brooklyn-Queens Expressway,motorway,45 mph,3,yes
46835359,way,Brooklyn-Queens Expressway,motorway,45 mph,2,yes
46835362,way,Pierrepont Street,residential,20 mph,Unknown,Unknown
46835368,way,Columbia Heights,residential,25 mph,1,yes
46835369,way,Columbia Heights,residential,15 mph,1,yes
46835370,way,Willow Street,residential,20 mph,Unknown,yes
46835371,way,Middagh Street,residential,20 mph,Unknown,yes
46863794,way,Old Fulton Street,secondary,Unknown,1,yes
46863874,way,Adams Street,residential,Unknown,Unknown,yes
47796319,way,Battery Park City Greenway,footway,Unknown,Unknown,Unknown
47796374,way,Peter Minuit Plaza,unclassified,20 mph,1,yes
47796396,way,East River Greenway,cycleway,Unknown,2,no
53189827,way,Unknown,footway,Unknown,Unknown,Unknown
53189829,way,Unknown,footway,Unknown,Unknown,Unknown
53256165,way,Unknown,footway,Unknown,Unknown,Unknown
54689817,way,Front Street,residential,20 mph,1,yes
54689818,way,Fletcher Street,residential,20 mph,1,yes
62212953,way,Unknown,service,Unknown,Unknown,Unknown
64624821,way,Unknown,footway,Unknown,Unknown,Unknown
64624849,way,Unknown,footway,Unknown,Unknown,Unknown
64625106,way,Unknown,footway,Unknown,Unknown,Unknown
68325062,way,West Houston Street,tertiary,25 mph,2,yes
68325065,way,East Houston Street,primary,25 mph,2,yes
68668516,way,Broome Street,secondary,25 mph,2,yes
68668539,way,Centre Street,secondary,25 mph,1,yes
68668546,way,Grand Street,secondary,25 mph,1,yes
68668553,way,Hudson Street,secondary,20 mph,3,yes
68668559,way,Grand Street,secondary,25 mph,Unknown,Unknown
68668562,way,West Broadway,secondary,20 mph,2,yes
68675820,way,Varick Street,secondary,20 mph,3,yes
75311776,way,South End Avenue,residential,20 mph,1,yes
75359816,way,Harrison Street,residential,20 mph,2,Unknown
84661963,way,Unknown,footway,Unknown,Unknown,Unknown
86101107,way,Unknown,footway,Unknown,Unknown,Unknown
86101109,way,Unknown,footway,Unknown,Unknown,Unknown
95163091,way,Unknown,footway,Unknown,Unknown,Unknown
95163092,way,Unknown,footway,Unknown,Unknown,Unknown
95163094,way,Unknown,footway,Unknown,Unknown,Unknown
95163095,way,Unknown,footway,Unknown,Unknown,Unknown
95163096,way,Unknown,footway,Unknown,Unknown,Unknown
95181773,way,Hudson Street,secondary,20 mph,5,yes
100606733,way,Unknown,footway,Unknown,Unknown,Unknown
100606735,way,Unknown,steps,Unknown,Unknown,Unknown
108235826,way,Unknown,footway,Unknown,Unknown,Unknown
108235830,way,Unknown,footway,Unknown,Unknown,Unknown
108235839,way,Rector Place,footway,Unknown,Unknown,Unknown
109267275,way,Unknown,footway,Unknown,Unknown,Unknown
109337495,way,Hanover Square,pedestrian,Unknown,Unknown,Unknown
109337496,way,Unknown,footway,Unknown,Unknown,Unknown
109458097,way,Unknown,footway,Unknown,Unknown,Unknown
109458112,way,Worth Street,footway,Unknown,Unknown,Unknown
109458127,way,Unknown,footway,Unknown,Unknown,Unknown
110542343,way,Suffolk Street,cycleway,Unknown,Unknown,yes
110542344,way,Suffolk Street,residential,25 mph,Unknown,yes
110542345,way,Suffolk Street,residential,25 mph,1,yes
110777346,way,Allen Street,primary,20 mph,2,yes
110853728,way,Unknown,service,Unknown,Unknown,Unknown
110854073,way,Stanton Street,residential,25 mph,Unknown,yes
111768306,way,Unknown,cycleway,Unknown,Unknown,no
111768307,way,Brooklyn Bridge Promenade,footway,Unknown,Unknown,Unknown
111768308,way,Brooklyn Bridge Promenade,footway,Unknown,Unknown,Unknown
111826111,way,Hester Street,residential,25 mph,Unknown,yes
112116234,way,Bowery,primary,25 mph,3,yes
112116235,way,Rivington Street,residential,25 mph,Unknown,yes
112588879,way,Nassau Street,pedestrian,20 mph,Unknown,yes
112588882,way,Wall Street,pedestrian,20 mph,Unknown,yes
112689233,way,Unknown,footway,Unknown,Unknown,Unknown
112689234,way,Unknown,footway,Unknown,Unknown,Unknown
112691607,way,Fulton Street,footway,Unknown,Unknown,Unknown
112692315,way,Unknown,footway,Unknown,Unknown,Unknown
116672631,way,West Houston Street,service,Unknown,3,no
116672642,way,Clarkson Street,secondary,20 mph,1,yes
118400726,way,2nd Avenue,primary,25 mph,3,yes
118400728,way,2nd Avenue,primary,25 mph,4,yes
122625703,way,Brooklyn-Queens Expressway,motorway,45 mph,3,yes
122660450,way,Brooklyn Bridge,trunk,30 mph,2,yes
122660454,way,FDR Drive,motorway,30 mph,2,yes
122660455,way,FDR Drive,motorway,40 mph,3,yes
122660458,way,Unknown,trunk_link,25 mph,2,yes
122660459,way,Brooklyn Bridge,trunk,30 mph,1,yes
122660460,way,Brooklyn Bridge,trunk,30 mph,1,yes
122660461,way,Unknown,trunk_link,25 mph,1,yes
124814435,way,Hudson Street,secondary,20 mph,Unknown,yes
125436141,way,Centre Street,secondary,20 mph,1,yes
125525165,way,Madison Street,residential,25 mph,Unknown,no
125525171,way,Madison Street,residential,20 mph,Unknown,no
125528659,way,East 3rd Street,residential,25 mph,1,yes
127690684,way,Tribeca Bridge,footway,Unknown,Unknown,Unknown
127690685,way,Chambers Street,secondary,20 mph,2,no
127690686,way,Unknown,footway,Unknown,Unknown,Unknown
127690689,way,Tribeca Bridge,steps,Unknown,Unknown,Unknown
127690692,way,1st Place,footway,Unknown,Unknown,Unknown
127691870,way,Eldridge Street,residential,20 mph,1,yes
127691871,way,Eldridge Street,residential,20 mph,1,yes
127691872,way,Eldridge Street,residential,25 mph,Unknown,yes
129700426,way,Unknown,footway,Unknown,Unknown,Unknown
129700427,way,Unknown,footway,Unknown,Unknown,Unknown
129834314,way,Fulton Street,living_street,Unknown,1,yes
129834316,way,Greenwich Street,residential,20 mph,Unknown,yes
132500859,way,Hudson River Greenway,cycleway,Unknown,2,no
132500959,way,Battery Park City Greenway,footway,Unknown,Unknown,Unknown
136172855,way,Unknown,footway,Unknown,Unknown,Unknown
136172857,way,Unknown,footway,Unknown,Unknown,Unknown
136172858,way,Unknown,footway,Unknown,Unknown,Unknown
136172859,way,Unknown,footway,Unknown,Unknown,Unknown
136172860,way,Unknown,footway,Unknown,Unknown,Unknown
136172862,way,Unknown,footway,Unknown,Unknown,Unknown
136172864,way,Unknown,footway,Unknown,Unknown,Unknown
136172865,way,Unknown,footway,Unknown,Unknown,Unknown
136172866,way,Unknown,footway,Unknown,Unknown,Unknown
140391514,way,Unknown,service,Unknown,Unknown,Unknown
140391516,way,Unknown,service,Unknown,Unknown,Unknown
140391518,way,Unknown,service,Unknown,Unknown,Unknown
140391522,way,Ann Street,residential,20 mph,1,yes
140812497,way,Unknown,footway,Unknown,Unknown,Unknown
140812498,way,Unknown,footway,Unknown,Unknown,Unknown
140812499,way,Unknown,footway,Unknown,Unknown,Unknown
140812501,way,Unknown,footway,Unknown,Unknown,Unknown
140812502,way,Peck Slip,footway,Unknown,Unknown,Unknown
140812503,way,Unknown,footway,Unknown,Unknown,Unknown
140812519,way,Unknown,footway,Unknown,Unknown,Unknown
140812520,way,Unknown,footway,Unknown,Unknown,Unknown
140812524,way,Unknown,footway,Unknown,Unknown,Unknown
140812525,way,Unknown,footway,Unknown,Unknown,Unknown
140812529,way,Unknown,footway,Unknown,Unknown,Unknown
140812535,way,Unknown,footway,Unknown,Unknown,Unknown
140812536,way,Unknown,footway,Unknown,Unknown,Unknown
140812537,way,Unknown,footway,Unknown,Unknown,Unknown
140812548,way,Unknown,footway,Unknown,Unknown,Unknown
140812553,way,Unknown,footway,Unknown,Unknown,Unknown
140812555,way,Unknown,footway,Unknown,Unknown,Unknown
140812558,way,Unknown,footway,Unknown,Unknown,Unknown
140812560,way,Unknown,footway,Unknown,Unknown,Unknown
140812561,way,Unknown,footway,Unknown,Unknown,Unknown
153232760,way,3rd Place,footway,Unknown,Unknown,Unknown
153232762,way,Unknown,footway,Unknown,Unknown,Unknown
153232763,way,Unknown,footway,Unknown,Unknown,Unknown
156060805,way,Unknown,footway,Unknown,Unknown,Unknown
156061426,way,Unknown,footway,Unknown,Unknown,Unknown
157012386,way,Bleecker Street,residential,25 mph,1,yes
157012388,way,Unknown,service,25 mph,Unknown,Unknown
157012389,way,Unknown,service,25 mph,Unknown,Unknown
157012390,way,Unknown,service,25 mph,Unknown,Unknown
157012391,way,Unknown,service,25 mph,Unknown,Unknown
157012393,way,Unknown,service,25 mph,Unknown,Unknown
157012395,way,Unknown,service,25 mph,Unknown,Unknown
157012396,way,Unknown,service,25 mph,Unknown,Unknown
157012397,way,Unknown,service,25 mph,Unknown,Unknown
157405685,way,South End Avenue,residential,20 mph,2,Unknown
160783041,way,Unknown,steps,Unknown,Unknown,Unknown
160783042,way,Unknown,footway,Unknown,Unknown,Unknown
160783043,way,Unknown,footway,Unknown,Unknown,Unknown
160783046,way,River Terrace,footway,Unknown,Unknown,Unknown
160783047,way,Unknown,footway,Unknown,Unknown,Unknown
160783048,way,Unknown,footway,Unknown,Unknown,Unknown
160783049,way,Unknown,footway,Unknown,Unknown,Unknown
160783050,way,Unknown,footway,Unknown,Unknown,Unknown
161026133,way,Unknown,service,Unknown,Unknown,no
161604655,way,Albany Street,footway,Unknown,Unknown,Unknown
161604656,way,Albany Street,footway,Unknown,Unknown,Unknown
161768211,way,Unknown,footway,Unknown,Unknown,Unknown
161768212,way,Unknown,footway,Unknown,Unknown,Unknown
161768213,way,Unknown,footway,Unknown,Unknown,Unknown
162136150,way,Unknown,footway,Unknown,Unknown,Unknown
163806016,way,Unknown,footway,Unknown,Unknown,Unknown
163806017,way,Unknown,footway,Unknown,Unknown,Unknown
163806028,way,Unknown,service,Unknown,Unknown,Unknown
165669512,way,Unknown,footway,Unknown,Unknown,Unknown
165672323,way,Battery Place,primary,20 mph,2,yes
165774923,way,Park Row,unclassified,10 mph,1,yes
165774924,way,Park Row,unclassified,10 mph,1,yes
165775306,way,Chatham Square,primary,20 mph,3,yes
165777194,way,Bowery,primary,25 mph,2,yes
165777195,way,Bowery,primary,25 mph,4,Unknown
165777255,way,Bowery,primary,25 mph,2,yes
165777635,way,Bowery,primary,25 mph,3,yes
165777951,way,Bowery,primary,25 mph,2,yes
166038132,way,Chrystie Street,secondary,25 mph,3,no
166038145,way,Chrystie Street,secondary,25 mph,1,yes
166038501,way,Manhattan Bridge Lower Level,trunk,35 mph,2,yes
176498778,way,Stone Street,pedestrian,Unknown,Unknown,yes
177127292,way,Water Street,residential,25 mph,Unknown,yes
180339314,way,Unknown,path,Unknown,Unknown,Unknown
181375404,way,East Houston Street,primary,25 mph,3,yes
183010767,way,Mosco Street,residential,20 mph,1,yes
183103091,way,Brooklyn-Queens Expressway,motorway,45 mph,3,yes
183103093,way,Brooklyn-Queens Expressway,motorway,45 mph,3,yes
183103103,way,Brooklyn-Queens Expressway,motorway,45 mph,3,yes
183103105,way,Brooklyn-Queens Expressway,motorway,45 mph,2,yes
183103706,way,Unknown,motorway_link,Unknown,Unknown,yes
188559800,way,Elizabeth Street,residential,25 mph,Unknown,yes
190550014,way,Broome Street,residential,25 mph,Unknown,yes
191303428,way,Unknown,motorway_link,Unknown,1,yes
191304176,way,Brooklyn-Queens Expressway,motorway,45 mph,2,yes
194923759,way,Park Row,secondary,20 mph,2,yes
194923760,way,Chambers Street,residential,20 mph,2,Unknown
194923770,way,Grand Street,secondary,25 mph,Unknown,Unknown
194923776,way,Lafayette Street,secondary,20 mph,2,yes
194923778,way,Pearl Street,primary,20 mph,4,Unknown
194923786,way,Spring Street,residential,25 mph,1,yes
194923789,way,Washington Street,residential,25 mph,1,yes
194923790,way,Washington Street,residential,25 mph,1,yes
194923796,way,West Houston Street,tertiary,25 mph,3,yes
194923798,way,Worth Street,residential,20 mph,3,no
194923810,way,6th Avenue,primary,25 mph,3,yes
195743130,way,Allen Street,primary,25 mph,Unknown,yes
195743137,way,Battery Place,primary,20 mph,3,yes
195743138,way,Broad Street,residential,20 mph,3,no
195743179,way,Hudson Street,secondary,20 mph,3,yes
195743189,way,Murray Street,secondary,20 mph,Unknown,no
195743195,way,South End Avenue,residential,20 mph,2,no
195743196,way,South Street,primary,20 mph,2,yes
195743197,way,Vesey Street,residential,20 mph,3,no
195743199,way,Water Street,primary,20 mph,3,Unknown
195743225,way,West Street,trunk,30 mph,3,yes
195743226,way,West Street,trunk,30 mph,4,yes
195743227,way,West Street,trunk,30 mph,4,yes
195743228,way,West Street,trunk,30 mph,4,yes
195743229,way,West Street,trunk,30 mph,4,yes
195743264,way,West Street,trunk,30 mph,4,yes
195743267,way,West Thames Street,residential,20 mph,2,no
195743271,way,West Thames Street,residential,20 mph,1,yes
195743318,way,Unknown,primary_link,25 mph,1,yes
195743554,way,Avenue A,secondary,20 mph,3,no
195745911,way,Canal Street,secondary,20 mph,2,Unknown
195745916,way,East Houston Street,primary,25 mph,4,yes
195745917,way,East Houston Street,primary,25 mph,2,yes
195745925,way,Bowery,primary,20 mph,2,yes
196116978,way,Broadway,secondary,20 mph,3,yes
196116979,way,Broadway,secondary,20 mph,3,yes
196116989,way,Chatham Square,primary,20 mph,3,yes
196117014,way,East Broadway,secondary,20 mph,2,no
196117045,way,North End Avenue,residential,20 mph,Unknown,yes
196117059,way,Warren Street,residential,20 mph,2,Unknown
197065066,way,Unknown,footway,Unknown,Unknown,Unknown
197582873,way,Schwartz Plaza,pedestrian,Unknown,Unknown,Unknown
200084301,way,Unknown,footway,Unknown,Unknown,Unknown
200084302,way,Unknown,footway,Unknown,Unknown,Unknown
200084303,way,Unknown,footway,Unknown,Unknown,Unknown
200384003,way,Unknown,footway,Unknown,Unknown,Unknown
205415837,way,North Cove,footway,Unknown,Unknown,Unknown
208003708,way,Unknown,footway,Unknown,Unknown,Unknown
221687788,way,Rivington Street,residential,25 mph,Unknown,yes
221687789,way,Rivington Street,residential,25 mph,Unknown,yes
221687790,way,Allen Street,primary,25 mph,2,yes
221687792,way,Allen Street,primary,25 mph,2,yes
221687794,way,Allen Street,primary,25 mph,1,yes
221694586,way,Water Street,residential,25 mph,1,yes
221694587,way,Old Fulton Street,primary,Unknown,1,yes
221694588,way,Front Street,tertiary,25 mph,Unknown,yes
221694589,way,Front Street,tertiary,25 mph,2,no
221694590,way,Main Street,residential,25 mph,Unknown,yes
222299238,way,Barclay Street,secondary,20 mph,1,yes
222299240,way,West Street,trunk,30 mph,3,yes
222299242,way,Chatham Square,primary,20 mph,3,yes
222299254,way,Church Street,secondary,20 mph,3,yes
222299272,way,Murray Street,secondary,20 mph,1,yes
222299273,way,West Street,trunk,30 mph,3,yes
222299274,way,West Street,trunk,30 mph,4,yes
222299275,way,Broadway,secondary,20 mph,2,yes
222299277,way,Church Street,secondary,20 mph,3,yes
223185218,way,Pineapple Street,residential,20 mph,Unknown,yes
225523566,way,Unknown,footway,Unknown,Unknown,Unknown
225523568,way,Unknown,footway,Unknown,Unknown,Unknown
225523569,way,Unknown,footway,Unknown,Unknown,Unknown
225523570,way,Unknown,footway,Unknown,Unknown,Unknown
225523572,way,Brooklyn Bridge Park Greenway,footway,Unknown,2,no
225523574,way,Unknown,footway,Unknown,Unknown,Unknown
225523575,way,Unknown,pedestrian,Unknown,Unknown,Unknown
225523576,way,Unknown,footway,Unknown,Unknown,Unknown
226040985,way,Chambers Street,residential,20 mph,2,Unknown
226040986,way,Chambers Street,secondary,20 mph,3,no
226040990,way,City Hall Park Greenway,cycleway,Unknown,Unknown,no
226041016,way,Grand Street,secondary,25 mph,2,Unknown
226041017,way,Greenwich Street,residential,20 mph,Unknown,yes
226041018,way,Stanton Street,cycleway,Unknown,Unknown,yes
226193904,way,Albany Street,residential,20 mph,2,no
226193905,way,Albany Street,residential,20 mph,2,no
226193906,way,Battery Park City Greenway,footway,Unknown,2,Unknown
226193909,way,Unknown,footway,Unknown,Unknown,Unknown
226193910,way,Unknown,footway,Unknown,Unknown,Unknown
226193922,way,North Cove,footway,Unknown,2,Unknown
226193923,way,Old Slip,cycleway,Unknown,2,no
226193924,way,Battery Bikeway,cycleway,Unknown,2,no
226193927,way,Robert F Wagner Senior Place,cycleway,Unknown,Unknown,Unknown
226193928,way,South End Avenue,residential,20 mph,3,no
226193929,way,South Street,primary,20 mph,2,Unknown
226193938,way,Unknown,footway,Unknown,Unknown,Unknown
226193942,way,West Houston Street,service,Unknown,3,no
226193943,way,Unknown,footway,Unknown,Unknown,Unknown
226193944,way,Unknown,footway,Unknown,Unknown,Unknown
227064520,way,Clark Street,residential,20 mph,Unknown,yes
227064538,way,Jay Street,residential,25 mph,Unknown,Unknown
227064557,way,Washington Street,residential,Unknown,Unknown,yes
227064558,way,Washington Street,unclassified,Unknown,2,Unknown
230738663,way,Unknown,footway,Unknown,Unknown,Unknown
230738664,way,Squibb Park Bridge,footway,Unknown,Unknown,Unknown
230751649,way,Unknown,footway,Unknown,Unknown,Unknown
230751650,way,Unknown,steps,Unknown,Unknown,Unknown
230757260,way,Brooklyn Heights Promenade,pedestrian,Unknown,Unknown,Unknown
230757263,way,Unknown,footway,Unknown,Unknown,Unknown
